Year,State,County,Domain Category,sta_con,irrigated soybean area
2017,illinois,scott,NOT SPECIFIED,illinois_scott,2666.0
2017,indiana,bartholomew,NOT SPECIFIED,indiana_bartholomew,5478.0
2017,indiana,grant,NOT SPECIFIED,indiana_grant,2189.39592760181
2017,indiana,hamilton,NOT SPECIFIED,indiana_hamilton,490.5
2017,indiana,howard,NOT SPECIFIED,indiana_howard,11.0
2017,indiana,johnson,NOT SPECIFIED,indiana_johnson,757.0
2017,indiana,madison,NOT SPECIFIED,indiana_madison,589.0
2017,indiana,shelby,NOT SPECIFIED,indiana_shelby,1454.0
2017,indiana,tipton,NOT SPECIFIED,indiana_tipton,60.0
2017,indiana,jay,NOT SPECIFIED,indiana_jay,3.0
2017,indiana,carroll,NOT SPECIFIED,indiana_carroll,2189.39592760181
2017,indiana,cass,NOT SPECIFIED,indiana_cass,581.0
2017,indiana,elkhart,NOT SPECIFIED,indiana_elkhart,6779.0
2017,indiana,fulton,NOT SPECIFIED,indiana_fulton,5489.0
2017,indiana,kosciusko,NOT SPECIFIED,indiana_kosciusko,9300.0
2017,indiana,marshall,NOT SPECIFIED,indiana_marshall,5338.0
2017,indiana,miami,NOT SPECIFIED,indiana_miami,652.0
2017,indiana,st. joseph,NOT SPECIFIED,indiana_st. joseph,5658.0
2017,indiana,wabash,NOT SPECIFIED,indiana_wabash,433.0
2017,indiana,adams,NOT SPECIFIED,indiana_adams,25.5
2017,indiana,allen,NOT SPECIFIED,indiana_allen,158.0
2017,indiana,de kalb,NOT SPECIFIED,indiana_de kalb,1446.0
2017,indiana,huntington,NOT SPECIFIED,indiana_huntington,246.0
2017,indiana,lagrange,NOT SPECIFIED,indiana_lagrange,11801.0
2017,indiana,noble,NOT SPECIFIED,indiana_noble,7115.0
2017,indiana,steuben,NOT SPECIFIED,indiana_steuben,3795.0
2017,indiana,whitley,NOT SPECIFIED,indiana_whitley,2189.39592760181
2017,indiana,benton,NOT SPECIFIED,indiana_benton,1022.0
2017,indiana,jasper,NOT SPECIFIED,indiana_jasper,9139.0
2017,indiana,la porte,NOT SPECIFIED,indiana_la porte,23917.0
2017,indiana,lake,NOT SPECIFIED,indiana_lake,700.0
2017,indiana,newton,NOT SPECIFIED,indiana_newton,498.6666666666667
2017,indiana,porter,NOT SPECIFIED,indiana_porter,3596.0
2017,indiana,pulaski,NOT SPECIFIED,indiana_pulaski,6694.0
2017,indiana,starke,NOT SPECIFIED,indiana_starke,14797.0
2017,indiana,white,NOT SPECIFIED,indiana_white,923.0
2017,indiana,harrison,NOT SPECIFIED,indiana_harrison,22.0
2017,indiana,jackson,NOT SPECIFIED,indiana_jackson,2409.0
2017,indiana,perry,NOT SPECIFIED,indiana_perry,2189.39592760181
2017,indiana,washington,NOT SPECIFIED,indiana_washington,2189.39592760181
2017,indiana,clark,NOT SPECIFIED,indiana_clark,2189.39592760181
2017,indiana,franklin,NOT SPECIFIED,indiana_franklin,2189.39592760181
2017,indiana,jennings,NOT SPECIFIED,indiana_jennings,2189.39592760181
2017,indiana,scott,NOT SPECIFIED,indiana_scott,750.0
2017,indiana,switzerland,NOT SPECIFIED,indiana_switzerland,2189.39592760181
2017,indiana,daviess,NOT SPECIFIED,indiana_daviess,386.3333333333333
2017,indiana,gibson,NOT SPECIFIED,indiana_gibson,3308.0
2017,indiana,greene,NOT SPECIFIED,indiana_greene,622.5
2017,indiana,knox,NOT SPECIFIED,indiana_knox,7865.0
2017,indiana,martin,NOT SPECIFIED,indiana_martin,2189.39592760181
2017,indiana,pike,NOT SPECIFIED,indiana_pike,2189.39592760181
2017,indiana,posey,NOT SPECIFIED,indiana_posey,6247.0
2017,indiana,spencer,NOT SPECIFIED,indiana_spencer,2189.39592760181
2017,indiana,sullivan,NOT SPECIFIED,indiana_sullivan,2690.0
2017,indiana,vanderburgh,NOT SPECIFIED,indiana_vanderburgh,870.0
2017,indiana,warrick,NOT SPECIFIED,indiana_warrick,2189.39592760181
2017,indiana,clay,NOT SPECIFIED,indiana_clay,331.0
2017,indiana,fountain,NOT SPECIFIED,indiana_fountain,2189.39592760181
2017,indiana,montgomery,NOT SPECIFIED,indiana_montgomery,858.0
2017,indiana,owen,NOT SPECIFIED,indiana_owen,2189.39592760181
2017,indiana,parke,NOT SPECIFIED,indiana_parke,1930.0
2017,indiana,putnam,NOT SPECIFIED,indiana_putnam,2189.39592760181
2017,indiana,tippecanoe,NOT SPECIFIED,indiana_tippecanoe,852.0
2017,indiana,vigo,NOT SPECIFIED,indiana_vigo,833.0
2017,indiana,warren,NOT SPECIFIED,indiana_warren,1260.0
2017,iowa,dallas,NOT SPECIFIED,iowa_dallas,279.0
2017,iowa,jasper,NOT SPECIFIED,iowa_jasper,275.0
2017,iowa,poweshiek,NOT SPECIFIED,iowa_poweshiek,1819.8764172335605
2017,iowa,cedar,NOT SPECIFIED,iowa_cedar,1819.8764172335605
2017,iowa,clinton,NOT SPECIFIED,iowa_clinton,157.0
2017,iowa,johnson,NOT SPECIFIED,iowa_johnson,1819.8764172335605
2017,iowa,muscatine,NOT SPECIFIED,iowa_muscatine,4327.0
2017,iowa,scott,NOT SPECIFIED,iowa_scott,410.0
2017,iowa,butler,NOT SPECIFIED,iowa_butler,46.0
2017,iowa,cerro gordo,NOT SPECIFIED,iowa_cerro gordo,1819.8764172335605
2017,iowa,floyd,NOT SPECIFIED,iowa_floyd,1100.0
2017,iowa,hancock,NOT SPECIFIED,iowa_hancock,444.0
2017,iowa,humboldt,NOT SPECIFIED,iowa_humboldt,1819.8764172335605
2017,iowa,mitchell,NOT SPECIFIED,iowa_mitchell,1819.8764172335605
2017,iowa,worth,NOT SPECIFIED,iowa_worth,1819.8764172335605
2017,iowa,black hawk,NOT SPECIFIED,iowa_black hawk,1819.8764172335605
2017,iowa,fayette,NOT SPECIFIED,iowa_fayette,407.0
2017,iowa,buena vista,NOT SPECIFIED,iowa_buena vista,1819.8764172335605
2017,iowa,clay,NOT SPECIFIED,iowa_clay,180.0
2017,iowa,dickinson,NOT SPECIFIED,iowa_dickinson,194.0
2017,iowa,emmet,NOT SPECIFIED,iowa_emmet,210.0
2017,iowa,lyon,NOT SPECIFIED,iowa_lyon,413.0
2017,iowa,o brien,NOT SPECIFIED,iowa_o brien,340.0
2017,iowa,osceola,NOT SPECIFIED,iowa_osceola,412.0
2017,iowa,palo alto,NOT SPECIFIED,iowa_palo alto,1411.0
2017,iowa,plymouth,NOT SPECIFIED,iowa_plymouth,882.0
2017,iowa,pocahontas,NOT SPECIFIED,iowa_pocahontas,248.0
2017,iowa,sioux,NOT SPECIFIED,iowa_sioux,1811.0
2017,iowa,marion,NOT SPECIFIED,iowa_marion,1819.8764172335605
2017,iowa,davis,NOT SPECIFIED,iowa_davis,20.0
2017,iowa,des moines,NOT SPECIFIED,iowa_des moines,497.0
2017,iowa,louisa,NOT SPECIFIED,iowa_louisa,3872.0
2017,iowa,washington,NOT SPECIFIED,iowa_washington,1819.8764172335605
2017,iowa,adair,NOT SPECIFIED,iowa_adair,1819.8764172335605
2017,iowa,fremont,NOT SPECIFIED,iowa_fremont,7202.0
2017,iowa,mills,NOT SPECIFIED,iowa_mills,940.0
2017,iowa,page,NOT SPECIFIED,iowa_page,41.0
2017,iowa,pottawattamie,NOT SPECIFIED,iowa_pottawattamie,581.0
2017,iowa,taylor,NOT SPECIFIED,iowa_taylor,1819.8764172335605
2017,iowa,calhoun,NOT SPECIFIED,iowa_calhoun,1819.8764172335605
2017,iowa,carroll,NOT SPECIFIED,iowa_carroll,150.0
2017,iowa,crawford,NOT SPECIFIED,iowa_crawford,1819.8764172335605
2017,iowa,guthrie,NOT SPECIFIED,iowa_guthrie,1819.8764172335605
2017,iowa,harrison,NOT SPECIFIED,iowa_harrison,18371.0
2017,iowa,monona,NOT SPECIFIED,iowa_monona,26343.0
2017,iowa,sac,NOT SPECIFIED,iowa_sac,224.0
2017,iowa,shelby,NOT SPECIFIED,iowa_shelby,1819.8764172335605
2017,iowa,woodbury,NOT SPECIFIED,iowa_woodbury,1594.0
2017,kansas,barton,NOT SPECIFIED,kansas_barton,9181.0
2017,kansas,dickinson,NOT SPECIFIED,kansas_dickinson,1369.0
2017,kansas,ellis,NOT SPECIFIED,kansas_ellis,481.0
2017,kansas,lincoln,NOT SPECIFIED,kansas_lincoln,3961.2784178187403
2017,kansas,marion,NOT SPECIFIED,kansas_marion,1662.0
2017,kansas,mcpherson,NOT SPECIFIED,kansas_mcpherson,16953.0
2017,kansas,rice,NOT SPECIFIED,kansas_rice,7885.0
2017,kansas,rush,NOT SPECIFIED,kansas_rush,1374.0
2017,kansas,russell,NOT SPECIFIED,kansas_russell,3961.2784178187403
2017,kansas,saline,NOT SPECIFIED,kansas_saline,2196.0
2017,kansas,anderson,NOT SPECIFIED,kansas_anderson,1462.0
2017,kansas,coffey,NOT SPECIFIED,kansas_coffey,570.0
2017,kansas,douglas,NOT SPECIFIED,kansas_douglas,2174.0
2017,kansas,franklin,NOT SPECIFIED,kansas_franklin,1383.0
2017,kansas,geary,NOT SPECIFIED,kansas_geary,1140.0
2017,kansas,lyon,NOT SPECIFIED,kansas_lyon,111.0
2017,kansas,miami,NOT SPECIFIED,kansas_miami,678.0
2017,kansas,morris,NOT SPECIFIED,kansas_morris,149.0
2017,kansas,osage,NOT SPECIFIED,kansas_osage,642.0
2017,kansas,shawnee,NOT SPECIFIED,kansas_shawnee,6706.0
2017,kansas,wabaunsee,NOT SPECIFIED,kansas_wabaunsee,3264.0
2017,kansas,clay,NOT SPECIFIED,kansas_clay,13381.0
2017,kansas,cloud,NOT SPECIFIED,kansas_cloud,7191.0
2017,kansas,jewell,NOT SPECIFIED,kansas_jewell,2707.0
2017,kansas,mitchell,NOT SPECIFIED,kansas_mitchell,2533.0
2017,kansas,osborne,NOT SPECIFIED,kansas_osborne,1798.0
2017,kansas,ottawa,NOT SPECIFIED,kansas_ottawa,3367.0
2017,kansas,phillips,NOT SPECIFIED,kansas_phillips,981.0
2017,kansas,republic,NOT SPECIFIED,kansas_republic,14657.0
2017,kansas,rooks,NOT SPECIFIED,kansas_rooks,751.0
2017,kansas,smith,NOT SPECIFIED,kansas_smith,1997.0
2017,kansas,washington,NOT SPECIFIED,kansas_washington,6961.0
2017,kansas,atchison,NOT SPECIFIED,kansas_atchison,306.0
2017,kansas,brown,NOT SPECIFIED,kansas_brown,3655.0
2017,kansas,doniphan,NOT SPECIFIED,kansas_doniphan,434.0
2017,kansas,jackson,NOT SPECIFIED,kansas_jackson,155.0
2017,kansas,jefferson,NOT SPECIFIED,kansas_jefferson,1659.0
2017,kansas,marshall,NOT SPECIFIED,kansas_marshall,2405.0
2017,kansas,nemaha,NOT SPECIFIED,kansas_nemaha,380.0
2017,kansas,pottawatomie,NOT SPECIFIED,kansas_pottawatomie,9362.0
2017,kansas,riley,NOT SPECIFIED,kansas_riley,1518.0
2017,kansas,cheyenne,NOT SPECIFIED,kansas_cheyenne,5280.0
2017,kansas,decatur,NOT SPECIFIED,kansas_decatur,952.0
2017,kansas,graham,NOT SPECIFIED,kansas_graham,1925.0
2017,kansas,norton,NOT SPECIFIED,kansas_norton,2375.0
2017,kansas,rawlins,NOT SPECIFIED,kansas_rawlins,1039.0
2017,kansas,sheridan,NOT SPECIFIED,kansas_sheridan,12716.0
2017,kansas,sherman,NOT SPECIFIED,kansas_sherman,8125.0
2017,kansas,thomas,NOT SPECIFIED,kansas_thomas,15668.0
2017,kansas,barber,NOT SPECIFIED,kansas_barber,2780.0
2017,kansas,comanche,NOT SPECIFIED,kansas_comanche,1474.0
2017,kansas,edwards,NOT SPECIFIED,kansas_edwards,20763.0
2017,kansas,harper,NOT SPECIFIED,kansas_harper,1255.0
2017,kansas,harvey,NOT SPECIFIED,kansas_harvey,19321.0
2017,kansas,kingman,NOT SPECIFIED,kansas_kingman,6502.0
2017,kansas,kiowa,NOT SPECIFIED,kansas_kiowa,21355.0
2017,kansas,pawnee,NOT SPECIFIED,kansas_pawnee,14322.0
2017,kansas,pratt,NOT SPECIFIED,kansas_pratt,23129.0
2017,kansas,reno,NOT SPECIFIED,kansas_reno,27353.0
2017,kansas,sedgwick,NOT SPECIFIED,kansas_sedgwick,17382.0
2017,kansas,stafford,NOT SPECIFIED,kansas_stafford,24079.0
2017,kansas,sumner,NOT SPECIFIED,kansas_sumner,13497.0
2017,kansas,allen,NOT SPECIFIED,kansas_allen,3961.2784178187403
2017,kansas,bourbon,NOT SPECIFIED,kansas_bourbon,602.0
2017,kansas,butler,NOT SPECIFIED,kansas_butler,1242.0
2017,kansas,cherokee,NOT SPECIFIED,kansas_cherokee,780.0
2017,kansas,cowley,NOT SPECIFIED,kansas_cowley,1184.0
2017,kansas,crawford,NOT SPECIFIED,kansas_crawford,614.0
2017,kansas,montgomery,NOT SPECIFIED,kansas_montgomery,1104.5
2017,kansas,wilson,NOT SPECIFIED,kansas_wilson,1114.0
2017,kansas,clark,NOT SPECIFIED,kansas_clark,217.0
2017,kansas,finney,NOT SPECIFIED,kansas_finney,16984.0
2017,kansas,ford,NOT SPECIFIED,kansas_ford,12145.0
2017,kansas,grant,NOT SPECIFIED,kansas_grant,1714.0
2017,kansas,gray,NOT SPECIFIED,kansas_gray,14717.0
2017,kansas,haskell,NOT SPECIFIED,kansas_haskell,7339.0
2017,kansas,hodgeman,NOT SPECIFIED,kansas_hodgeman,820.25
2017,kansas,kearny,NOT SPECIFIED,kansas_kearny,1403.25
2017,kansas,meade,NOT SPECIFIED,kansas_meade,21478.0
2017,kansas,morton,NOT SPECIFIED,kansas_morton,3961.2784178187403
2017,kansas,seward,NOT SPECIFIED,kansas_seward,17884.0
2017,kansas,stanton,NOT SPECIFIED,kansas_stanton,855.0
2017,kansas,stevens,NOT SPECIFIED,kansas_stevens,9944.0
2017,kansas,gove,NOT SPECIFIED,kansas_gove,1640.25
2017,kansas,lane,NOT SPECIFIED,kansas_lane,1290.5
2017,kansas,logan,NOT SPECIFIED,kansas_logan,1203.0
2017,kansas,ness,NOT SPECIFIED,kansas_ness,363.0
2017,kansas,scott,NOT SPECIFIED,kansas_scott,950.0
2017,kansas,trego,NOT SPECIFIED,kansas_trego,1689.0
2017,kansas,wallace,NOT SPECIFIED,kansas_wallace,360.0
2017,kansas,wichita,NOT SPECIFIED,kansas_wichita,1102.5
2017,kentucky,butler,NOT SPECIFIED,kentucky_butler,151.0
2017,kentucky,grayson,NOT SPECIFIED,kentucky_grayson,1348.5228494623657
2017,kentucky,hardin,NOT SPECIFIED,kentucky_hardin,1348.5228494623657
2017,kentucky,nelson,NOT SPECIFIED,kentucky_nelson,188.5
2017,kentucky,caldwell,NOT SPECIFIED,kentucky_caldwell,2213.0
2017,kentucky,christian,NOT SPECIFIED,kentucky_christian,1723.0
2017,kentucky,crittenden,NOT SPECIFIED,kentucky_crittenden,1348.5228494623657
2017,kentucky,daviess,NOT SPECIFIED,kentucky_daviess,3601.0
2017,kentucky,henderson,NOT SPECIFIED,kentucky_henderson,4515.0
2017,kentucky,logan,NOT SPECIFIED,kentucky_logan,1348.5228494623657
2017,kentucky,mclean,NOT SPECIFIED,kentucky_mclean,1348.5228494623657
2017,kentucky,ohio,NOT SPECIFIED,kentucky_ohio,1348.5228494623657
2017,kentucky,todd,NOT SPECIFIED,kentucky_todd,1348.5228494623657
2017,kentucky,union,NOT SPECIFIED,kentucky_union,1990.0
2017,kentucky,webster,NOT SPECIFIED,kentucky_webster,1348.5228494623657
2017,kentucky,grant,NOT SPECIFIED,kentucky_grant,1348.5228494623657
2017,kentucky,pendleton,NOT SPECIFIED,kentucky_pendleton,167.0
2017,kentucky,ballard,NOT SPECIFIED,kentucky_ballard,1348.5228494623657
2017,kentucky,calloway,NOT SPECIFIED,kentucky_calloway,757.0
2017,kentucky,carlisle,NOT SPECIFIED,kentucky_carlisle,1126.0
2017,kentucky,fulton,NOT SPECIFIED,kentucky_fulton,4043.0
2017,kentucky,graves,NOT SPECIFIED,kentucky_graves,2057.0
2017,kentucky,hickman,NOT SPECIFIED,kentucky_hickman,3755.0
2017,kentucky,trigg,NOT SPECIFIED,kentucky_trigg,825.0
2017,louisiana,avoyelles,NOT SPECIFIED,louisiana_avoyelles,3777.0
2017,louisiana,catahoula,NOT SPECIFIED,louisiana_catahoula,34480.0
2017,louisiana,concordia,NOT SPECIFIED,louisiana_concordia,29504.0
2017,louisiana,evangeline,NOT SPECIFIED,louisiana_evangeline,1711.3333333333333
2017,louisiana,pointe coupee,NOT SPECIFIED,louisiana_pointe coupee,2550.0
2017,louisiana,rapides,NOT SPECIFIED,louisiana_rapides,10026.0
2017,louisiana,saint landry,NOT SPECIFIED,louisiana_saint landry,588.0
2017,louisiana,caldwell,NOT SPECIFIED,louisiana_caldwell,835.0
2017,louisiana,claiborne,NOT SPECIFIED,louisiana_claiborne,1200.0
2017,louisiana,ouachita,NOT SPECIFIED,louisiana_ouachita,6792.0
2017,louisiana,east carroll,NOT SPECIFIED,louisiana_east carroll,89604.0
2017,louisiana,franklin,NOT SPECIFIED,louisiana_franklin,31242.0
2017,louisiana,madison,NOT SPECIFIED,louisiana_madison,48439.0
2017,louisiana,morehouse,NOT SPECIFIED,louisiana_morehouse,61517.0
2017,louisiana,richland,NOT SPECIFIED,louisiana_richland,24109.0
2017,louisiana,tensas,NOT SPECIFIED,louisiana_tensas,25403.0
2017,louisiana,west carroll,NOT SPECIFIED,louisiana_west carroll,37449.0
2017,louisiana,bossier,NOT SPECIFIED,louisiana_bossier,895.0
2017,louisiana,caddo,NOT SPECIFIED,louisiana_caddo,3660.0
2017,louisiana,red river,NOT SPECIFIED,louisiana_red river,1300.0
2017,louisiana,assumption,NOT SPECIFIED,louisiana_assumption,8431.931818181818
2017,louisiana,saint martin,NOT SPECIFIED,louisiana_saint martin,1792.0
2017,louisiana,acadia,NOT SPECIFIED,louisiana_acadia,2002.0
2017,louisiana,allen,NOT SPECIFIED,louisiana_allen,330.0
2017,louisiana,beauregard,NOT SPECIFIED,louisiana_beauregard,890.0
2017,louisiana,calcasieu,NOT SPECIFIED,louisiana_calcasieu,520.0
2017,louisiana,jefferson davis,NOT SPECIFIED,louisiana_jefferson davis,3346.5
2017,louisiana,vermilion,NOT SPECIFIED,louisiana_vermilion,1290.0
2017,louisiana,natchitoches,NOT SPECIFIED,louisiana_natchitoches,5144.0
2017,maine,york,NOT SPECIFIED,maine_york,
2017,maryland,dorchester,NOT SPECIFIED,maryland_dorchester,12888.0
2017,maryland,somerset,NOT SPECIFIED,maryland_somerset,112.0
2017,maryland,wicomico,NOT SPECIFIED,maryland_wicomico,2354.0
2017,maryland,worcester,NOT SPECIFIED,maryland_worcester,1952.0
2017,maryland,baltimore,NOT SPECIFIED,maryland_baltimore,2601.9003623188405
2017,maryland,carroll,NOT SPECIFIED,maryland_carroll,2601.9003623188405
2017,maryland,washington,NOT SPECIFIED,maryland_washington,50.0
2017,maryland,calvert,NOT SPECIFIED,maryland_calvert,2601.9003623188405
2017,maryland,prince georges,NOT SPECIFIED,maryland_prince georges,2601.9003623188405
2017,maryland,st marys,NOT SPECIFIED,maryland_st marys,2601.9003623188405
2017,maryland,caroline,NOT SPECIFIED,maryland_caroline,14009.0
2017,maryland,cecil,NOT SPECIFIED,maryland_cecil,2601.9003623188405
2017,maryland,kent,NOT SPECIFIED,maryland_kent,2244.0
2017,maryland,queen annes,NOT SPECIFIED,maryland_queen annes,3788.0
2017,maryland,talbot,NOT SPECIFIED,maryland_talbot,2941.0
2017,michigan,gladwin,NOT SPECIFIED,michigan_gladwin,2383.601955307263
2017,michigan,gratiot,NOT SPECIFIED,michigan_gratiot,2497.0
2017,michigan,isabella,NOT SPECIFIED,michigan_isabella,580.0
2017,michigan,mecosta,NOT SPECIFIED,michigan_mecosta,801.0
2017,michigan,midland,NOT SPECIFIED,michigan_midland,139.0
2017,michigan,montcalm,NOT SPECIFIED,michigan_montcalm,4304.0
2017,michigan,bay,NOT SPECIFIED,michigan_bay,991.0
2017,michigan,huron,NOT SPECIFIED,michigan_huron,27.0
2017,michigan,saginaw,NOT SPECIFIED,michigan_saginaw,271.0
2017,michigan,sanilac,NOT SPECIFIED,michigan_sanilac,341.5
2017,michigan,tuscola,NOT SPECIFIED,michigan_tuscola,2452.0
2017,michigan,presque isle,NOT SPECIFIED,michigan_presque isle,247.0
2017,michigan,antrim,NOT SPECIFIED,michigan_antrim,288.0
2017,michigan,manistee,NOT SPECIFIED,michigan_manistee,2383.601955307263
2017,michigan,wexford,NOT SPECIFIED,michigan_wexford,2383.601955307263
2017,michigan,barry,NOT SPECIFIED,michigan_barry,1118.0
2017,michigan,branch,NOT SPECIFIED,michigan_branch,21154.0
2017,michigan,calhoun,NOT SPECIFIED,michigan_calhoun,5175.0
2017,michigan,clinton,NOT SPECIFIED,michigan_clinton,369.0
2017,michigan,eaton,NOT SPECIFIED,michigan_eaton,184.66666666666666
2017,michigan,hillsdale,NOT SPECIFIED,michigan_hillsdale,1975.0
2017,michigan,ingham,NOT SPECIFIED,michigan_ingham,116.0
2017,michigan,ionia,NOT SPECIFIED,michigan_ionia,881.6666666666666
2017,michigan,jackson,NOT SPECIFIED,michigan_jackson,1652.0
2017,michigan,shiawassee,NOT SPECIFIED,michigan_shiawassee,260.0
2017,michigan,st joseph,NOT SPECIFIED,michigan_st joseph,38601.0
2017,michigan,genesee,NOT SPECIFIED,michigan_genesee,2383.601955307263
2017,michigan,lenawee,NOT SPECIFIED,michigan_lenawee,208.0
2017,michigan,macomb,NOT SPECIFIED,michigan_macomb,306.0
2017,michigan,monroe,NOT SPECIFIED,michigan_monroe,462.3333333333333
2017,michigan,st clair,NOT SPECIFIED,michigan_st clair,222.0
2017,michigan,washtenaw,NOT SPECIFIED,michigan_washtenaw,436.75
2017,michigan,allegan,NOT SPECIFIED,michigan_allegan,3363.0
2017,michigan,berrien,NOT SPECIFIED,michigan_berrien,2612.0
2017,michigan,cass,NOT SPECIFIED,michigan_cass,22492.0
2017,michigan,kalamazoo,NOT SPECIFIED,michigan_kalamazoo,12913.0
2017,michigan,kent,NOT SPECIFIED,michigan_kent,511.0
2017,michigan,ottawa,NOT SPECIFIED,michigan_ottawa,2404.0
2017,michigan,van buren,NOT SPECIFIED,michigan_van buren,6314.0
2017,michigan,mason,NOT SPECIFIED,michigan_mason,2383.601955307263
2017,michigan,muskegon,NOT SPECIFIED,michigan_muskegon,2383.601955307263
2017,michigan,newaygo,NOT SPECIFIED,michigan_newaygo,826.0
2017,michigan,oceana,NOT SPECIFIED,michigan_oceana,1244.0
2017,minnesota,benton,NOT SPECIFIED,minnesota_benton,2867.0
2017,minnesota,carver,NOT SPECIFIED,minnesota_carver,2137.7070254110613
2017,minnesota,kandiyohi,NOT SPECIFIED,minnesota_kandiyohi,3158.0
2017,minnesota,meeker,NOT SPECIFIED,minnesota_meeker,1513.0
2017,minnesota,morrison,NOT SPECIFIED,minnesota_morrison,6338.0
2017,minnesota,renville,NOT SPECIFIED,minnesota_renville,200.0
2017,minnesota,sherburne,NOT SPECIFIED,minnesota_sherburne,11657.0
2017,minnesota,stearns,NOT SPECIFIED,minnesota_stearns,10211.0
2017,minnesota,todd,NOT SPECIFIED,minnesota_todd,3133.0
2017,minnesota,wadena,NOT SPECIFIED,minnesota_wadena,5183.0
2017,minnesota,wright,NOT SPECIFIED,minnesota_wright,1669.0
2017,minnesota,anoka,NOT SPECIFIED,minnesota_anoka,301.0
2017,minnesota,chisago,NOT SPECIFIED,minnesota_chisago,2137.7070254110613
2017,minnesota,crow wing,NOT SPECIFIED,minnesota_crow wing,638.0
2017,minnesota,isanti,NOT SPECIFIED,minnesota_isanti,198.0
2017,minnesota,kanabec,NOT SPECIFIED,minnesota_kanabec,786.0
2017,minnesota,mille lacs,NOT SPECIFIED,minnesota_mille lacs,2137.7070254110613
2017,minnesota,washington,NOT SPECIFIED,minnesota_washington,541.0
2017,minnesota,cass,NOT SPECIFIED,minnesota_cass,2137.7070254110613
2017,minnesota,hubbard,NOT SPECIFIED,minnesota_hubbard,728.0
2017,minnesota,becker,NOT SPECIFIED,minnesota_becker,3332.0
2017,minnesota,clay,NOT SPECIFIED,minnesota_clay,880.0
2017,minnesota,kittson,NOT SPECIFIED,minnesota_kittson,2137.7070254110613
2017,minnesota,marshall,NOT SPECIFIED,minnesota_marshall,2137.7070254110613
2017,minnesota,norman,NOT SPECIFIED,minnesota_norman,2137.7070254110613
2017,minnesota,polk,NOT SPECIFIED,minnesota_polk,396.0
2017,minnesota,red lake,NOT SPECIFIED,minnesota_red lake,2137.7070254110613
2017,minnesota,brown,NOT SPECIFIED,minnesota_brown,933.0
2017,minnesota,freeborn,NOT SPECIFIED,minnesota_freeborn,221.0
2017,minnesota,le sueur,NOT SPECIFIED,minnesota_le sueur,540.0
2017,minnesota,martin,NOT SPECIFIED,minnesota_martin,519.0
2017,minnesota,rice,NOT SPECIFIED,minnesota_rice,372.0
2017,minnesota,steele,NOT SPECIFIED,minnesota_steele,106.0
2017,minnesota,watonwan,NOT SPECIFIED,minnesota_watonwan,1955.0
2017,minnesota,dakota,NOT SPECIFIED,minnesota_dakota,15933.0
2017,minnesota,goodhue,NOT SPECIFIED,minnesota_goodhue,1433.0
2017,minnesota,mower,NOT SPECIFIED,minnesota_mower,1450.0
2017,minnesota,cottonwood,NOT SPECIFIED,minnesota_cottonwood,265.0
2017,minnesota,lyon,NOT SPECIFIED,minnesota_lyon,2137.7070254110613
2017,minnesota,pipestone,NOT SPECIFIED,minnesota_pipestone,892.0
2017,minnesota,redwood,NOT SPECIFIED,minnesota_redwood,114.0
2017,minnesota,rock,NOT SPECIFIED,minnesota_rock,302.0
2017,minnesota,big stone,NOT SPECIFIED,minnesota_big stone,1358.0
2017,minnesota,chippewa,NOT SPECIFIED,minnesota_chippewa,245.0
2017,minnesota,douglas,NOT SPECIFIED,minnesota_douglas,1288.0
2017,minnesota,grant,NOT SPECIFIED,minnesota_grant,2127.0
2017,minnesota,lac qui parle,NOT SPECIFIED,minnesota_lac qui parle,2419.0
2017,minnesota,otter tail,NOT SPECIFIED,minnesota_otter tail,19680.0
2017,minnesota,pope,NOT SPECIFIED,minnesota_pope,7472.0
2017,minnesota,stevens,NOT SPECIFIED,minnesota_stevens,4306.0
2017,minnesota,swift,NOT SPECIFIED,minnesota_swift,8355.0
2017,minnesota,traverse,NOT SPECIFIED,minnesota_traverse,2137.7070254110613
2017,minnesota,wilkin,NOT SPECIFIED,minnesota_wilkin,472.0
2017,minnesota,yellow medicine,NOT SPECIFIED,minnesota_yellow medicine,247.66666666666666
2017,mississippi,attala,NOT SPECIFIED,mississippi_attala,6.0
2017,mississippi,carroll,NOT SPECIFIED,mississippi_carroll,5348.0
2017,mississippi,choctaw,NOT SPECIFIED,mississippi_choctaw,600.0
2017,mississippi,holmes,NOT SPECIFIED,mississippi_holmes,15276.0
2017,mississippi,chickasaw,NOT SPECIFIED,mississippi_chickasaw,2102.0
2017,mississippi,lowndes,NOT SPECIFIED,mississippi_lowndes,390.0
2017,mississippi,noxubee,NOT SPECIFIED,mississippi_noxubee,4821.0
2017,mississippi,humphreys,NOT SPECIFIED,mississippi_humphreys,43385.0
2017,mississippi,issaquena,NOT SPECIFIED,mississippi_issaquena,18894.0
2017,mississippi,leflore,NOT SPECIFIED,mississippi_leflore,98276.0
2017,mississippi,sharkey,NOT SPECIFIED,mississippi_sharkey,52722.0
2017,mississippi,sunflower,NOT SPECIFIED,mississippi_sunflower,158144.0
2017,mississippi,washington,NOT SPECIFIED,mississippi_washington,177553.0
2017,mississippi,yazoo,NOT SPECIFIED,mississippi_yazoo,27008.0
2017,mississippi,benton,NOT SPECIFIED,mississippi_benton,25367.952842377264
